#miRNA,paciente 137,paciente 139,paciente 140,paciente 190,paciente 252,paciente 407,paciente 411,paciente 422,paciente 142 RI,paciente 162,paciente 173,paciente 187,paciente 210,paciente 297,paciente 414,paciente 457,paciente 258,paciente 260
hsa-miR-181a-3p70,7.166623056054915,6.242626490465939,6.595204450105492,6.119641773553828,7.410614082024314,7.1220222452612605,6.9974316817991715,6.644566873617041,7.382307746947668,6.4833098250753425,4.530382705988058,5.265436562433779,7.059175432023333,6.977335528184607,8.015841514760751,7.387562456915249,4.620643871252171,7.412843955362924
hsa-miR-181a-5p56,14.083507666539045,13.212546927230797,13.267505321169516,12.611956752882383,14.808435977397686,13.696863421629951,13.798833972180672,13.197144711322322,13.296118279557522,13.26164872327995,8.613208480230467,10.742995244065495,12.957078751879994,13.282855947029386,13.987926342843812,14.402379279733188,9.919817026407753,9.705641947310346
hsa-miR-181b-2-3p93,0.31581933402649426,0.28283517554869986,0.278140598796559,0.0,0.0,0.0,0.0,0.0,0.5866738625410685,0.4047539990732042,0.0,0.0,0.0,0.23925405596895064,0.0,0.0,0.0,0.0
hsa-miR-181b-3p92,1.4399041834825679,0.9002067585701938,0.8879338186128505,0.0,0.0,0.16477972546636083,0.2540096302106309,0.824061693879633,1.172776144369897,0.8557169798990736,2.056038276629507,1.153360096962222,1.5998367587365887,0.927449692008738,0.0,1.1892635555913271,0.0,0.0
hsa-miR-181b-5p57,10.36902920758472,9.575835772785105,9.649144391753095,8.379358987192603,11.012180749759839,8.901664646491941,9.643930330571745,9.275362751072628,9.545733542204248,8.257760679127083,9.04851492847042,8.623412973634105,9.23451075808869,9.455996926801374,10.58521645503608,9.386615970411253,9.771879394914478,10.459825372605206
hsa-miR-181c-3p59,5.159871577661567,4.844117957564736,4.807568005988247,5.117077012371612,5.6706649904984285,5.38039315595571,4.9867037585004645,4.300805154226214,5.464443282499663,4.9672241736956995,3.527082044179128,3.8301118078237044,5.2311106621670875,5.486485007785942,4.99234987525056,7.4094582146032835,4.620643871252171,0.0
hsa-miR-181c-5p58,7.871699454059257,7.504862844681841,7.530802763425573,8.925862577300942,7.625923883066517,9.65784370868946,7.529487688083048,6.9249306311372285,8.052232566138631,9.103859343413811,7.292926974595514,7.9402714494333555,7.875988158478798,8.0717194056456,7.24570313295767,9.035262376984724,7.737475980799704,8.876910142092745
hsa-miR-181d-3p08,0.0,0.0,0.0,0.0,0.0,0.16477972546636083,0.0,0.0,0.0,0.1478984852355835,0.0,0.31598661638004355,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181d-5p21,6.986242909226272,6.754783027576551,6.0870121871418945,6.023249724520041,6.889905274615269,5.5200799541419325,6.462872358943122,6.661918801206579,6.923948938949323,5.409678114308773,6.181719505091407,6.155336194787876,7.6563491284904766,7.012025030968633,6.681447592541397,6.637899399119217,8.110325469557493,6.52699767305371
hsa-miR-182-3p60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4624087277531227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-182-5p59,12.136148597227022,12.678767745259357,12.986375133867204,10.275078958710587,11.512521403685694,10.411586960861824,13.69636534187203,13.353710192421318,11.173641214557641,12.008768638333432,10.164290242134477,11.461156865003632,9.585739167543302,11.55872176414804,12.362476966797892,9.83992748933694,9.90805206679651,10.290028410699408
hsa-miR-182565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-182767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-3p60,1.3035236619223274,0.9002067585701938,1.4335192398186194,1.6991112242485213,0.0,1.5538119374665698,1.1077554804001932,0.41160439485596867,0.0,2.119882660504196,0.0,0.31598661638004355,0.0,0.6240040701051197,0.4209400286562411,0.0,0.0,0.0
hsa-miR-183-5p61,6.067680767872846,6.868786720487226,8.00208262830713,3.9639878696725352,5.526854987578741,7.3774625566249385,8.031592543443525,8.062491372329436,5.73974149465278,8.232350639653284,3.6531635612339532,6.462234224348576,4.366942625240194,5.635266566781244,7.432720598733502,5.346646900140792,4.064709274527432,6.307210259682633
hsa-miR-184364,4.877122325141062,4.2128223778043115,4.391445576434705,3.7396912474260104,5.4755460442743455,3.921855623599515,4.514163961531614,4.243282453691984,4.1946720509871,3.9256198574570664,2.8712238928287737,5.292729456705414,3.3419723236896863,4.209225031656657,4.481839786733991,5.964801263146545,4.620643871252171,6.307210259682633
hsa-miR-18454,1.5644985621914185,1.0586052099388419,1.739390558301875,2.1278026172557376,0.0,0.4467693943323273,1.8856663720039009,1.281378801844168,1.0025662820584418,0.2165251141140095,2.381625985421377,2.618735859424993,1.5998367587365887,0.4444172781120245,1.4297487886037175,0.0,5.3339591470998,3.8105805240053043
hsa-miR-185-3p11,3.6155392068158907,3.1010478577836493,4.503880493408838,1.6991112242485213,3.954016983838419,1.8241132801740672,4.3192499888403555,3.0658597363313143,3.252516588040307,2.240139136578501,4.392549455663014,3.1027829628968733,1.7525795547021228,3.5413350617077715,3.4363202412817575,5.74132909349007,7.981531804105436,7.618165570473059
hsa-miR-185-5p55,6.669933282823756,6.566519803952533,7.925920511972335,5.069600151289162,5.12221044019421,5.636942068736191,7.8824400436765005,7.437508530624236,6.508897337522963,6.578456335044635,4.069714223933312,5.2092511785590485,5.256884326310747,7.2865917837870064,6.54153794820941,5.044790904823056,5.3339591470998,3.8105805240053043
hsa-miR-186-3p12,0.0,0.28283517554869986,0.5112271301933906,1.0864470442315177,0.0,0.16477972546636083,0.0,0.0,0.5866738625410685,0.2165251141140095,1.037599650839686,1.153360096962222,1.011170045761018,0.0,0.0,2.8878791657410203,0.0,0.0
